record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
cn250_000350,Claude-Sonnet-5,claude-sonnet-5,claude-sonnet-5,anthropic,https://api.anthropic.com/v1,collect_2026_n250,Western,No,2026,0.5,1.0,0-1,,2026-07-16T02:25:28.468Z,2026-07-16T02:25:31.833Z,3364,req_011Cd4wh49rH9pFXYiNrHkbw,msg_011Cd4wh5CMXpd9tjGMYC12b,,end_turn,205,42,247,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, whisper, mountain, justice, umbrella, democracy, honey, skeleton, thunder, pillow",ok,10,galaxy,whisper,mountain,justice,umbrella,democracy,honey,skeleton,thunder,pillow,,git:dbbcb8c
cn250_000351,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1000,2026-07-16T02:20:07.758Z,2026-07-16T02:20:12.256Z,4498,,331ce253-78c3-4721-ad6d-5ee372024bc6,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,358,502,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, water, air, idea, bird, chair, joy, moment, distance, sound",ok,10,rock,water,air,idea,bird,chair,joy,moment,distance,sound,,git:39ce5b5
cn250_000352,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1001,2026-07-16T02:20:12.257Z,2026-07-16T02:20:19.617Z,7360,,50de384f-305c-4c71-9bef-5f8f941b7ffa,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,598,742,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, mountain, tree, bird, book, bread, hand, joy, fire, rain",ok,10,time,mountain,tree,bird,book,bread,hand,joy,fire,rain,,git:39ce5b5
cn250_000353,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1002,2026-07-16T02:20:19.618Z,2026-07-16T02:20:22.338Z,2720,,111412ac-228f-498c-ad77-1727262e8da2,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,176,320,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"love, rock, tree, ocean, time, song, fire, house, wind, hope",ok,10,love,rock,tree,ocean,time,song,fire,house,wind,hope,,git:39ce5b5
cn250_000354,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1003,2026-07-16T02:20:22.338Z,2026-07-16T02:20:26.353Z,4015,,6ea9a1c2-0051-40f0-aa27-8f344c330fde,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,309,453,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, apple, love, rock, air, thought, river, sound, fire, shadow",ok,10,time,apple,love,rock,air,thought,river,sound,fire,shadow,,git:39ce5b5
cn250_000355,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1004,2026-07-16T02:20:26.353Z,2026-07-16T02:20:30.865Z,4511,,05e2ef19-c587-4441-80f3-186e1f37a984,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,351,495,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, idea, spoon, cloud, fear, clock, flower, stone, song, city",ok,10,mountain,idea,spoon,cloud,fear,clock,flower,stone,song,city,,git:39ce5b5
cn250_000356,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1005,2026-07-16T02:20:30.865Z,2026-07-16T02:20:34.536Z,3670,,30660d3b-8441-4a26-9b00-074834252fc4,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,251,395,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, book, anger, river, coin, tree, dream, glass, fire, stone",ok,10,cloud,book,anger,river,coin,tree,dream,glass,fire,stone,,git:39ce5b5
cn250_000357,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1006,2026-07-16T02:20:34.536Z,2026-07-16T02:20:39.618Z,5082,,bf311a66-c0ab-453e-93f4-223402875369,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,350,494,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"joy, mountain, book, ocean, tree, dog, stone, time, table, cloud",ok,10,joy,mountain,book,ocean,tree,dog,stone,time,table,cloud,,git:39ce5b5
cn250_000358,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1007,2026-07-16T02:20:39.618Z,2026-07-16T02:20:42.297Z,2678,,41ed9ef2-ff8c-44dd-84c0-9c35bd2d21fd,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,183,327,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"water, joy, mountain, book, time, fire, tree, song, cloud, dream",ok,10,water,joy,mountain,book,time,fire,tree,song,cloud,dream,,git:39ce5b5
cn250_000359,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1008,2026-07-16T02:20:42.297Z,2026-07-16T02:20:46.949Z,4651,,6a6163eb-b361-4f12-aeb6-4de4a7335c8c,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,358,502,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sky, rock, book, love, time, tree, car, water, idea, fire",ok,10,sky,rock,book,love,time,tree,car,water,idea,fire,,git:39ce5b5
cn250_000360,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1009,2026-07-16T02:20:46.950Z,2026-07-16T02:20:55.573Z,8623,,fa3b20b2-b16c-49a2-a0be-53a6783e22d2,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,532,676,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, happiness, stone, whisper, furniture, river, memory, insect, justice, music",ok,10,cloud,happiness,stone,whisper,furniture,river,memory,insect,justice,music,,git:39ce5b5
cn250_000361,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1010,2026-07-16T02:20:55.833Z,2026-07-16T02:21:00.531Z,4697,,cbdb3396-29d7-4565-99ae-06a0c97057b2,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,290,434,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, water, love, book, fire, cloud, road, memory, stone, wind",ok,10,mountain,water,love,book,fire,cloud,road,memory,stone,wind,,git:39ce5b5
cn250_000362,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1011,2026-07-16T02:21:00.531Z,2026-07-16T02:21:03.802Z,3271,,d4d81938-3fc6-47df-92ca-cb070e6ac86f,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,189,333,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, happiness, spoon, cloud, theory, garden, river, memory, brick, flame",ok,10,mountain,happiness,spoon,cloud,theory,garden,river,memory,brick,flame,,git:39ce5b5
cn250_000363,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1012,2026-07-16T02:21:03.803Z,2026-07-16T02:21:08.313Z,4510,,ef3edcd7-12fa-40fd-83bc-ece32bdec38d,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,285,429,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"love, rock, idea, water, tree, time, cloud, book, sound, fire",ok,10,love,rock,idea,water,tree,time,cloud,book,sound,fire,,git:39ce5b5
cn250_000364,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1013,2026-07-16T02:21:08.313Z,2026-07-16T02:21:11.790Z,3477,,07953d48-1255-418d-b3cc-a598b77cc2d6,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,219,363,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sky, chair, happiness, river, engine, moon, plant, stone, game, window",ok,10,sky,chair,happiness,river,engine,moon,plant,stone,game,window,,git:39ce5b5
cn250_000365,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1014,2026-07-16T02:21:11.791Z,2026-07-16T02:21:17.486Z,5695,,695b1244-79fa-4364-a664-d2dc6562578b,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,442,586,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, cloud, book, freedom, hand, water, day, apple, joy, dog",ok,10,mountain,cloud,book,freedom,hand,water,day,apple,joy,dog,,git:39ce5b5
cn250_000366,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1015,2026-07-16T02:21:17.486Z,2026-07-16T02:21:22.084Z,4597,,98405540-6e86-4161-ac9c-bc3046915562,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,281,425,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, idea, water, time, joy, cloud, silence, book, fire, shadow",ok,10,rock,idea,water,time,joy,cloud,silence,book,fire,shadow,,git:39ce5b5
cn250_000367,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1016,2026-07-16T02:21:22.085Z,2026-07-16T02:21:26.769Z,4684,,c3762fb9-c6f9-4393-a489-3343c85e4baf,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,303,447,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, anger, door, river, silence, apple, dream, stone, lightning, chair",ok,10,cloud,anger,door,river,silence,apple,dream,stone,lightning,chair,,git:39ce5b5
cn250_000368,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1017,2026-07-16T02:21:26.770Z,2026-07-16T02:21:30.667Z,3897,,13291cb1-8057-42d2-97c5-110219387ce7,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,228,372,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"ocean, concept, chair, thunder, love, pencil, fire, stone, whisper, time",ok,10,ocean,concept,chair,thunder,love,pencil,fire,stone,whisper,time,,git:39ce5b5
cn250_000369,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1018,2026-07-16T02:21:30.667Z,2026-07-16T02:21:33.713Z,3045,,6e79b46e-d031-45ee-9f03-c2a9fec99abf,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,182,326,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, apple, river, freedom, stone, wind, idea, glass, machine, baby",ok,10,time,apple,river,freedom,stone,wind,idea,glass,machine,baby,,git:39ce5b5
cn250_000370,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1019,2026-07-16T02:21:33.713Z,2026-07-16T02:21:38.919Z,5206,,f4d84e8c-01c2-4316-97f7-e0112d0e4a09,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,326,470,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"table, water, freedom, joy, hour, circle, zero, echo, stone, dream",ok,10,table,water,freedom,joy,hour,circle,zero,echo,stone,dream,,git:39ce5b5
cn250_000371,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1020,2026-07-16T02:21:38.919Z,2026-07-16T02:21:42.571Z,3651,,1c489c95-a1a8-46d3-b095-d040e97a03f4,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,253,397,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, happiness, clock, river, idea, storm, pencil, shadow, soup, laughter",ok,10,mountain,happiness,clock,river,idea,storm,pencil,shadow,soup,laughter,,git:39ce5b5
cn250_000372,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1021,2026-07-16T02:21:42.572Z,2026-07-16T02:21:48.081Z,5509,,5330a487-f75b-4eb2-9c43-8986c29e7618,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,322,466,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"ocean, courage, pencil, thunder, spider, island, sleep, mirror, growth, dust",ok,10,ocean,courage,pencil,thunder,spider,island,sleep,mirror,growth,dust,,git:39ce5b5
cn250_000373,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1022,2026-07-16T02:21:48.081Z,2026-07-16T02:21:52.480Z,4399,,8e87ab54-6dde-44d6-81ef-e894b2c44af5,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,275,419,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"ocean, idea, rock, fire, child, machine, shadow, music, bread, time",ok,10,ocean,idea,rock,fire,child,machine,shadow,music,bread,time,,git:39ce5b5
cn250_000374,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1023,2026-07-16T02:21:52.480Z,2026-07-16T02:21:55.676Z,3195,,67a95fc3-c3ab-4e5c-9b71-cfd6601eec6c,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,222,366,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, idea, tree, car, air, love, city, moment, river, truth",ok,10,rock,idea,tree,car,air,love,city,moment,river,truth,,git:39ce5b5
cn250_000375,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1024,2026-07-16T02:21:55.676Z,2026-07-16T02:22:02.801Z,7124,,110da734-b88e-458f-b777-d19bee035b83,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,483,627,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, feather, happiness, clock, cloud, elephant, river, book, sand, flame",ok,10,mountain,feather,happiness,clock,cloud,elephant,river,book,sand,flame,,git:39ce5b5
cn250_000376,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1025,2026-07-16T02:22:02.801Z,2026-07-16T02:22:07.749Z,4947,,80396f3c-bc41-45ae-a962-633b2601b3c2,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,290,434,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, sadness, bicycle, cloud, book, fire, baby, stone, idea",ok,10,apple,mountain,sadness,bicycle,cloud,book,fire,baby,stone,idea,,git:39ce5b5
cn250_000377,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1026,2026-07-16T02:22:07.749Z,2026-07-16T02:22:11.495Z,3745,,35aee65f-1598-4762-bdf0-41d49108ae7d,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,231,375,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, happiness, cloud, bread, river, dog, stone, music, wind, thought",ok,10,chair,happiness,cloud,bread,river,dog,stone,music,wind,thought,,git:39ce5b5
cn250_000378,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1027,2026-07-16T02:22:11.495Z,2026-07-16T02:22:14.867Z,3372,,f34c7a5c-4aa8-4dbb-b63e-9579d972f183,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,220,364,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, key, hatred, cloud, book, freedom, tree, river, stone, idea",ok,10,mountain,key,hatred,cloud,book,freedom,tree,river,stone,idea,,git:39ce5b5
cn250_000379,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1028,2026-07-16T02:22:14.868Z,2026-07-16T02:22:18.451Z,3583,,db7ac055-9846-4f3b-9b8e-218c7f05af85,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,223,367,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, rock, ocean, idea, chair, tree, book, fire, shadow, music",ok,10,cloud,rock,ocean,idea,chair,tree,book,fire,shadow,music,,git:39ce5b5
cn250_000380,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1029,2026-07-16T02:22:18.451Z,2026-07-16T02:22:23.377Z,4925,,1fe13ac6-bbf9-47fb-8b94-de61289b579d,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,350,494,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"water, tree, idea, rock, happiness, mountain, book, cloud, bird, sound",ok,10,water,tree,idea,rock,happiness,mountain,book,cloud,bird,sound,,git:39ce5b5
cn250_000381,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1030,2026-07-16T02:22:23.377Z,2026-07-16T02:22:26.283Z,2905,,fe82cfb7-cbd7-4010-bba7-94e3803dfa38,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,156,300,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, laughter, ocean, clock, fear, bread, cloud, dream, chair, storm",ok,10,mountain,laughter,ocean,clock,fear,bread,cloud,dream,chair,storm,,git:39ce5b5
cn250_000382,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1031,2026-07-16T02:22:26.283Z,2026-07-16T02:22:29.137Z,2853,,7b08d64a-8cd9-42d9-9551-37fc87365f37,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,163,307,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"book, mountain, fear, sun, laughter, stone, time, wind, river, hope",ok,10,book,mountain,fear,sun,laughter,stone,time,wind,river,hope,,git:39ce5b5
cn250_000383,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1032,2026-07-16T02:22:29.137Z,2026-07-16T02:22:33.203Z,4065,,981142ca-3fd2-4185-94d6-8cbc4a716a88,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,255,399,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, happiness, book, sound, cloud, metal, tree, ocean, memory, chair",ok,10,mountain,happiness,book,sound,cloud,metal,tree,ocean,memory,chair,,git:39ce5b5
cn250_000384,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1033,2026-07-16T02:22:33.203Z,2026-07-16T02:22:37.583Z,4379,,1c2cc330-da85-4ce9-bc7c-984a2b929bb1,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,337,481,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"happiness, elephant, mountain, computer, river, freedom, sandwich, wind, chair, music",ok,10,happiness,elephant,mountain,computer,river,freedom,sandwich,wind,chair,music,,git:39ce5b5
cn250_000385,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1034,2026-07-16T02:22:37.583Z,2026-07-16T02:22:43.354Z,5770,,d562c89a-3e32-4882-bbd7-5c515cf02709,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,448,592,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, happiness, table, rain, courage, stone, wind, book, tree, star",ok,10,mountain,happiness,table,rain,courage,stone,wind,book,tree,star,,git:39ce5b5
cn250_000386,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1035,2026-07-16T02:22:43.355Z,2026-07-16T02:22:56.154Z,12799,,e402df23-2b21-496f-90fd-7b7c3402c1fb,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,956,1100,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"thunder, ice, gratitude, bicycle, bridge, shadow, finger, sword, lamp, sand",ok,10,thunder,ice,gratitude,bicycle,bridge,shadow,finger,sword,lamp,sand,,git:39ce5b5
cn250_000387,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1036,2026-07-16T02:22:56.155Z,2026-07-16T02:23:00.005Z,3850,,b51aeacc-83a5-4707-9f00-e8fb2b43f51c,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,237,381,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, spoon, anger, river, chair, dream, rock, wind, number, flower",ok,10,cloud,spoon,anger,river,chair,dream,rock,wind,number,flower,,git:39ce5b5
cn250_000388,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1037,2026-07-16T02:23:00.005Z,2026-07-16T02:23:03.281Z,3275,,10e169dc-31e0-4c9b-a855-5c8a577ec8ea,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,222,366,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, apple, chair, river, cloud, love, time, sound, memory, freedom",ok,10,mountain,apple,chair,river,cloud,love,time,sound,memory,freedom,,git:39ce5b5
cn250_000389,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1038,2026-07-16T02:23:03.380Z,2026-07-16T02:23:16.387Z,13007,,526aa340-9abf-41b7-a2c5-a801b7ca1efd,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,928,1072,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, idea, spoon, cloud, friendship, bicycle, lightning, glass, sound, flower",ok,10,mountain,idea,spoon,cloud,friendship,bicycle,lightning,glass,sound,flower,,git:39ce5b5
cn250_000390,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1039,2026-07-16T02:23:16.388Z,2026-07-16T02:23:22.583Z,6195,,181cf6d4-88a4-4a81-9a4b-809b7dd540fe,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,467,611,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"joy, rock, wind, tree, knife, desert, water, moment, sound, hand",ok,10,joy,rock,wind,tree,knife,desert,water,moment,sound,hand,,git:39ce5b5
cn250_000391,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1040,2026-07-16T02:23:22.583Z,2026-07-16T02:23:28.642Z,6059,,74ec2c18-031c-42df-827a-d4799d898b27,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,387,531,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"dog, table, ocean, joy, number, star, grass, storm, clock, idea",ok,10,dog,table,ocean,joy,number,star,grass,storm,clock,idea,,git:39ce5b5
