record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
cn200_001082,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:44.662Z,2026-07-16T00:24:46.655Z,1992,,5e91b889-c6cb-4086-8a3c-8f2a31a32540,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cat, mountain, spoon, dream, book, cloud, hammer, freedom, apple, river",ok,10,cat,mountain,spoon,dream,book,cloud,hammer,freedom,apple,river,,git:676e6de
cn200_001083,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:46.655Z,2026-07-16T00:24:48.574Z,1918,,f9e30cd9-ecb7-49d6-9248-03dddb0d6cee,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, cat, book, ocean, clock, sadness",ok,10,apple,mountain,freedom,spoon,dream,cat,book,ocean,clock,sadness,,git:676e6de
cn200_001084,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:49.012Z,2026-07-16T00:24:51.038Z,2025,,c6c0384d-45cf-4b1c-bcfa-ee6a2df72f11,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dream, shoe, ocean, anger, book, star",ok,10,apple,mountain,freedom,clock,dream,shoe,ocean,anger,book,star,,git:676e6de
cn200_001085,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:51.038Z,2026-07-16T00:24:53.049Z,2011,,9cf23365-8780-4532-ae70-b131c47eec0f,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"book, mountain, idea, spoon, cloud, dog, freedom, chair, river, happiness",ok,10,book,mountain,idea,spoon,cloud,dog,freedom,chair,river,happiness,,git:676e6de
cn200_001086,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:53.050Z,2026-07-16T00:24:55.060Z,2010,,6491ff12-27d3-4ea3-bb12-9b43d7ea7301,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, spoon, freedom, dog, mountain, book, sadness, apple, clock, idea",ok,10,cloud,spoon,freedom,dog,mountain,book,sadness,apple,clock,idea,,git:676e6de
cn200_001087,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:55.060Z,2026-07-16T00:24:57.087Z,2027,,dc7e034a-926e-4f9b-bdd5-a45c3a903b8c,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, happiness, spoon, clock, freedom, dog, book, ocean, idea",ok,10,apple,mountain,happiness,spoon,clock,freedom,dog,book,ocean,idea,,git:676e6de
cn200_001088,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:57.088Z,2026-07-16T00:24:58.907Z,1819,,851c17f1-b92b-4215-a436-a3208afa9e95,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, happiness, apple, mountain, clock, freedom, dog, book, ocean, idea",ok,10,chair,happiness,apple,mountain,clock,freedom,dog,book,ocean,idea,,git:676e6de
cn200_001089,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:24:58.908Z,2026-07-16T00:25:00.849Z,1940,,09f6c5f1-b490-48eb-9028-247d1b15b653,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,chair,star,,git:676e6de
cn200_001090,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:00.849Z,2026-07-16T00:25:02.900Z,2051,,d266d81b-936d-46fb-86a9-58b6da6323d8,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,chair,star,,git:676e6de
cn200_001091,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:02.901Z,2026-07-16T00:25:04.841Z,1939,,aa190fef-19f8-4b78-820a-f8f7fcda455d,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,chair,star,,git:676e6de
cn200_001092,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:04.841Z,2026-07-16T00:25:06.894Z,2052,,1a6bda0a-adb7-4138-a32e-405ad4596637,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"book, mountain, love, spoon, cloud, idea, dog, clock, ocean, fear",ok,10,book,mountain,love,spoon,cloud,idea,dog,clock,ocean,fear,,git:676e6de
cn200_001093,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:06.894Z,2026-07-16T00:25:08.859Z,1964,,883a5cbe-666a-4594-86e6-f2443fbfa973,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, spoon, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,spoon,star,,git:676e6de
cn200_001094,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:08.859Z,2026-07-16T00:25:10.813Z,1953,,72b967a9-b136-4b26-b88a-90df2f9ccd16,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, anger, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,anger,chair,star,,git:676e6de
cn200_001095,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:10.813Z,2026-07-16T00:25:12.819Z,2005,,6b9ac896-d525-46cf-846a-c33a047fea7a,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, spoon, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,spoon,star,,git:676e6de
cn200_001096,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:12.819Z,2026-07-16T00:25:14.915Z,2095,,ab649390-f3a1-41b0-82b9-1c7588753d11,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, spoon, freedom, cat, mountain, idea, book, sugar, clock, sadness",ok,10,cloud,spoon,freedom,cat,mountain,idea,book,sugar,clock,sadness,,git:676e6de
cn200_001097,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:14.915Z,2026-07-16T00:25:16.912Z,1996,,af2fd9b8-d046-447a-9412-0a325bdda8e8,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,chair,star,,git:676e6de
cn200_001098,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:16.912Z,2026-07-16T00:25:18.826Z,1914,,9281681b-68b1-4626-8141-0570baf43f26,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"banana, mountain, clock, freedom, dog, book, ocean, chair, sadness, star",ok,10,banana,mountain,clock,freedom,dog,book,ocean,chair,sadness,star,,git:676e6de
cn200_001099,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:18.827Z,2026-07-16T00:25:20.782Z,1955,,39217c7f-fb79-41ac-91e9-1240de813a7e,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, spoon, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,spoon,star,,git:676e6de
cn200_001100,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:25:20.783Z,2026-07-16T00:25:22.703Z,1920,,7e7677a0-b180-4451-a45f-2fe7a8035d87,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cat, mountain, idea, spoon, freedom, book, cloud, chair, sadness, apple",ok,10,cat,mountain,idea,spoon,freedom,book,cloud,chair,sadness,apple,,git:676e6de
cn200_001101,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:15:58.396Z,2026-07-16T00:16:09.542Z,11146,,9b5fc076-1abf-45c2-a587-16facb09a9c6,,stop,179,799,978,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, river, book, rain, chair, shadow, laughter, silence, justice, bread",ok,10,mountain,river,book,rain,chair,shadow,laughter,silence,justice,bread,,git:676e6de
cn200_001102,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:16:09.543Z,2026-07-16T00:16:24.707Z,15164,,ef21876d-03ee-441d-b2b8-cfbdb269f9c7,,stop,179,1182,1361,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"breeze, mirror, silence, journey, lantern, canyon, feather, clock, riddle, laughter",ok,10,breeze,mirror,silence,journey,lantern,canyon,feather,clock,riddle,laughter,,git:676e6de
cn200_001103,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:22:31.612Z,2026-07-16T00:22:43.735Z,12123,,10f26a79-2a8c-49ca-8c41-9c71ca8bfdaf,,stop,179,820,999,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, bicycle, cloud, dragon, echo, feather, garden, hammer, ivory, lantern",ok,10,apple,bicycle,cloud,dragon,echo,feather,garden,hammer,ivory,lantern,,git:676e6de
cn200_001104,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:22:43.736Z,2026-07-16T00:22:59.856Z,16120,,8afc48b0-d02e-4400-a37a-01790387df79,,stop,179,1144,1323,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, laughter, silence, rain, book, hammer, dream, shadow, time",ok,10,apple,mountain,laughter,silence,rain,book,hammer,dream,shadow,time,,git:676e6de
cn200_001105,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:22:59.856Z,2026-07-16T00:23:17.904Z,18047,,241595f0-93d3-47c0-8b0e-59c3239deec7,,stop,179,1205,1384,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, book, bicycle, rain, light, music, freedom, memory, tool, food",ok,10,tree,book,bicycle,rain,light,music,freedom,memory,tool,food,,git:676e6de
cn200_001106,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:23:17.904Z,2026-07-16T00:23:27.238Z,9333,,5d3d76fe-f314-4ef4-a67c-08ae55d520ab,,stop,179,652,831,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cat, mountain, happiness, chair, river, dream, laughter, library, sunlight, silence",ok,10,cat,mountain,happiness,chair,river,dream,laughter,library,sunlight,silence,,git:676e6de
cn200_001107,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:23:27.238Z,2026-07-16T00:23:38.446Z,11208,,ed5b6520-9c71-43f9-b5c7-9800a3987d14,,stop,179,858,1037,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"stone, rain, idea, chair, music, happiness, forest, clock, mirror, shadow",ok,10,stone,rain,idea,chair,music,happiness,forest,clock,mirror,shadow,,git:676e6de
cn200_001108,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:23:38.447Z,2026-07-16T00:23:50.000Z,11553,,2617ae3a-fe2b-4cdf-a8c5-b344c043867e,,stop,179,749,928,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, river, door, shadow, music, happiness, silence, fire, book",ok,10,apple,mountain,river,door,shadow,music,happiness,silence,fire,book,,git:676e6de
cn200_001109,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:23:50.001Z,2026-07-16T00:24:02.632Z,12631,,396a7bc8-91f0-4c45-b3d6-65a8756128b0,,stop,179,927,1106,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, chair, idea, happiness, river, car, book, cloud, music, time",ok,10,tree,chair,idea,happiness,river,car,book,cloud,music,time,,git:676e6de
cn200_001110,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:24:02.632Z,2026-07-16T00:24:15.895Z,13263,,afc64e1e-c513-47aa-93ad-7809127f8b42,,stop,179,892,1071,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, thought, rain, lamp, mountain, laughter, breeze, clock, silence, feather",ok,10,apple,thought,rain,lamp,mountain,laughter,breeze,clock,silence,feather,,git:676e6de
cn200_001111,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:24:15.896Z,2026-07-16T00:24:31.902Z,16005,,3f718e33-6fbd-4c72-9ebb-171bf2c023be,,stop,179,1038,1217,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"river, book, idea, chair, sunrise, music, snow, justice, mirror, whisper",ok,10,river,book,idea,chair,sunrise,music,snow,justice,mirror,whisper,,git:676e6de
cn200_001112,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:24:31.902Z,2026-07-16T00:24:44.820Z,12917,,c0986c3a-c37e-49eb-82b3-bcfe3b229934,,stop,179,915,1094,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, friendship, book, chair, light, silence, journey, music, sky",ok,10,apple,mountain,friendship,book,chair,light,silence,journey,music,sky,,git:676e6de
cn200_001113,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:24:45.163Z,2026-07-16T00:25:00.942Z,15778,,602af630-1392-4d37-bce1-9d6717596cc5,,stop,179,1126,1305,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, happiness, chair, rain, clock, book, music, shadow, dream",ok,10,apple,mountain,happiness,chair,rain,clock,book,music,shadow,dream,,git:676e6de
cn200_001114,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:25:01.349Z,2026-07-16T00:25:13.887Z,12537,,8e505d1d-1f4b-48ed-acc5-4e2da78ed3dc,,stop,179,869,1048,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, idea, clock, rain, shoe, fire, music, shadow, book",ok,10,apple,mountain,idea,clock,rain,shoe,fire,music,shadow,book,,git:676e6de
cn200_001115,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:25:13.888Z,2026-07-16T00:25:24.413Z,10525,,457ddae6-ecda-4f80-b997-0d1f80a59ee1,,stop,179,677,856,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"stone, rain, idea, music, lamp, bird, thought, forest, fire, shadow",ok,10,stone,rain,idea,music,lamp,bird,thought,forest,fire,shadow,,git:676e6de
cn200_001116,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:25:24.413Z,2026-07-16T00:25:39.230Z,14816,,43f0cc6d-5cb9-469b-8dc4-818fb6b27b99,,stop,179,1037,1216,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, hammer, happiness, music, bread, cloud, book, mountain, ocean, fire",ok,10,tree,hammer,happiness,music,bread,cloud,book,mountain,ocean,fire,,git:676e6de
cn200_001117,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:25:39.230Z,2026-07-16T00:26:16.557Z,37327,,15055aad-1020-461c-aa72-070d279e31af,,stop,179,2570,2749,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, river, rain, guitar, silence, dream, book, mountain, shadow, whisper",ok,10,chair,river,rain,guitar,silence,dream,book,mountain,shadow,whisper,,git:676e6de
cn200_001118,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:26:16.558Z,2026-07-16T00:26:28.016Z,11458,,12fc7b1a-f903-4d48-b6a8-e12e92a7fb73,,stop,179,780,959,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, happiness, book, chair, rain, shadow, fire, music, time",ok,10,apple,mountain,happiness,book,chair,rain,shadow,fire,music,time,,git:676e6de
cn200_001119,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:26:28.016Z,2026-07-16T00:26:46.901Z,18884,,9735faf3-3e07-474b-89dd-100a31006ec0,,stop,179,1422,1601,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"bird, rain, fire, stone, song, book, sky, time, love, light",ok,10,bird,rain,fire,stone,song,book,sky,time,love,light,,git:676e6de
cn200_001120,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:26:46.901Z,2026-07-16T00:26:56.541Z,9639,,4c9323f6-9eee-4e1c-85f3-089426e99c5e,,stop,179,644,823,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, river, book, chair, star, idea, cloud, music, shadow",ok,10,apple,mountain,river,book,chair,star,idea,cloud,music,shadow,,git:676e6de
cn200_001121,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:26:56.541Z,2026-07-16T00:27:07.059Z,10518,,fff2dafc-9c5c-46f9-948f-a9c1d31b1146,,stop,179,742,921,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, rain, happiness, book, shadow, mountain, idea, shoe, planet",ok,10,apple,chair,rain,happiness,book,shadow,mountain,idea,shoe,planet,,git:676e6de
cn200_001122,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:27:26.069Z,2026-07-16T00:27:39.047Z,12977,,a705bca2-584a-4f03-883e-7fa00ed8d379,,stop,179,785,964,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, sky, happiness, water, fire, music, book, time, road",ok,10,apple,chair,sky,happiness,water,fire,music,book,time,road,,git:db3e20f
cn200_001123,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:27:39.048Z,2026-07-16T00:27:52.265Z,13217,,b52a3cbd-15ad-465d-b072-5786da67cbf3,,stop,179,878,1057,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, chair, dream, rain, mirror, silence, whisper, gravity, lantern",ok,10,apple,mountain,chair,dream,rain,mirror,silence,whisper,gravity,lantern,,git:db3e20f
cn200_001124,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:27:52.265Z,2026-07-16T00:28:13.903Z,21637,,4bfaed31-901b-456e-b122-f8b4a49d2de1,,stop,179,1654,1833,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, dog, tree, chair, knife, door, stone, rain, music, love",ok,10,apple,dog,tree,chair,knife,door,stone,rain,music,love,,git:db3e20f
cn200_001125,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:28:13.903Z,2026-07-16T00:28:27.601Z,13698,,ce6a2b51-7882-4963-a543-30961843540c,,stop,179,979,1158,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, chair, river, mountain, book, cloud, idea, hammer, shadow, silence",ok,10,apple,chair,river,mountain,book,cloud,idea,hammer,shadow,silence,,git:db3e20f
cn200_001126,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:28:27.601Z,2026-07-16T00:28:44.942Z,17340,,1ff68531-8af8-499c-b9bf-7d4742b464cc,,stop,179,1419,1598,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, bicycle, castle, dog, elephant, fountain, guitar, hammer, island, jewel",ok,10,apple,bicycle,castle,dog,elephant,fountain,guitar,hammer,island,jewel,,git:db3e20f
cn200_001127,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:28:44.943Z,2026-07-16T00:29:09.430Z,24487,,8173b5de-98a6-4a64-ab81-280b1b74cecb,,stop,179,1654,1833,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"happiness, mountain, chair, banana, car, guitar, dog, rain, planet, book",ok,10,happiness,mountain,chair,banana,car,guitar,dog,rain,planet,book,,git:db3e20f
